text,label
یکی از بهترین بازی‌های ایرانی هست که تا به‌حال دیدم، هیچ شکی ندارم که در روز اول عرضه نسخه کامل می‌خرمش. با اینکه به دلایل شخصی، هیچ علاقه‌ای به بازی‌های ایرانی ندارم اما آریو واقعا یک بازی در سطح عرضه جهانی هست و این اظهار نظر هم بیشتر به‌‎خاطر هنری هست که در تمام زمینه‌ها از جمله گرافیک، شخصیت‌پردازی، کاتسین‌ها و لول دیزاین و همه‌چیز به خرج دادن. شما نگاه به سبکش که اسکرین اسکرول هست نکنید فکر کنید یه بازی سادست. با اطمینان بهتون می‌گم اگر بزرگترین کمپانی‌های بازی‌سازی هم می‌خواستن بازی با این ویژگی‌ها تولید کنند، چیزی باکیفیت‌تر از همین آریو که می‌بینید نبود. و چقدر خلاقیت دارین شما سازندگان این بازی... اون قسمت تیراندازی که تیر رو اسلوموشن دنبال می‌کنه واقعا عالی بود. داستان و شخصیت‎‌ها رو آدم باهاشون خیلی خوب ارتباط برقرار می‌تونه بکنه از مردم شهر تا خود آریو و مادرش، آدم کاملا خودشو به جای اونا می‌ذاره و ذهن مخاطب رو به خوبی داخل محیط فرضی داستان قرار می‌ده. و چقدر هم با دقت طراحی شده بود هر شخصیت، افراز که در ابتدا لباس کهنه داره و کم کم با قدرت گرفتن، لباس درست و حسابی هم می‌پوشه، مادر آریو که با چندتا نشونه کوچیک توی ظاهرش و دیالوگ‌هاش، مخاطب کل داستان پشت این شخصیت رو می‌گیره. خلاصه که همه‌چی عالی و بدون نقص. فقط دوتا پیشنهاد. اول اینکه پشتیبانی از گیم‌پد رو حتما اضافی کنید چون این بازی رو حال می‌ده آدم لم بده و با گیم‌پد بی‌سیم بازی کنه؛ مخصوصا اگه روی کنسول بشه یجوری با یه پابلیشر خارجی قرارداد بست که منتشرش کنه که عالیه. دوم وقتی به دشمن‌ها ضربه یا تیر وارد می‌شه، یه چیزی حالا نه الزاما خون، مثلا یه ماده سبز رنگ شاید! بالأخره یه چیزی پخش بشه. شده حتی یه افکت اسموک رنگی... من قطعا بازی شما رو به خیلی‌ها معرفی خواهم کرد 🌹,1
درود گرافیک بازی واقعا خوبه به این دلیل امتیاز پایین دادم بازی پر از باگ هستش یعنی هر لحظه ممکنه بازی باگ بده بالخصوص از مرحله سوم به بعد بازی سیو میشه اما اگر بازی رو ببندید و دوباره باز کنید از اول اون مرحله میاد نه جایی که بودید فقط بخاطر گرافیک نسبتا خوب بهش این امتیاز رو دادم,0
سلام بازی از نظر طراحی گرافیک و محیط بازی قویه .کاراکتر سازی بد نیست باید داستان پیش بره تا شخصیت کاراکتر در بیاد .تا اینجا که بازی کردم داستان جذابی میتونه داشته باشه .به عنوان یه بازی دو بعدی بازی قشنگ و قوی ایه نکات منفی:کنترل کاراکتر سخته دکمه های کنترل پراکنده ان برای بازی به سه تا دست حداقل نیازه که بتونه بازی رو هندل کنه.یه سری باگ تو تیراندازی داره.گاهی دکمه ها دیر عمل میکنن.و اینکه راهنما نداره توی یه بخش هایی که لازمه,0
سلام بازی خیلی خوب فقت من چون بادسته بازی می کنم بهتره که یک قسمتی از منو استپ بازی را اموزش دست بگذارن که مثلا اگر دکمه ی 2Lچه کار میکنه,1
بازی از نظر گرافیکی جذابه و از نظر صداگذاری هم باحال بود ولی از لحاظ گیم پلی جای کار داره مثلا کنترل کارکتر موقع پریدن از صخره ها سخته و یا در قسمت تیرکمان باگ داره و کنترل و نشانه گیریش سخته ولی در کل بازی باحالیه البته این نسخه دمو هست و در نسخه اصلی احتمالا این مشکلات برطرف میشه,1
گرافیکش با وجود 2 بعدی بودن فوق العادس ولی کنترلش با کامپیوتر به شدت سخته و سرعت دویدن خیلی زیادی داره که برای جهش و پرش از سخره خیلی بده چون سریع هست و کنترل میزان سرعت سخت. با تشکر ازسازندگان گرامی,1
تصویر بازی چیزی مشابه لگ دارد اما در کل بازی خوبی است,1
این بازی واقعا خوب بود ولی هنوز کامل نیست بنظرم سازنده ها باید یکم روی بخش فنی بازی کار کنن مثلا اول بازی بجای اینکه به سمت راست برم رفتم سمت چپ و همونجا تو دیوار گیر کردم افکت های صوتی هم بنظرم اصلا مناسب نبود خصوصا صدای پرش از لحاظ گیم پلی هم وقتی دیدم کارکتر اصلی استامینا داره خیلی امیدوار کننده بود که مبارزات بازی عمیق و چالش بر انگیز تر باشه ولی تا جایی که من بازی کردم چالش خاصی ایجاد نکرد,1
همه چیزش عالیه فقط زمان انیمیشن ها زیاده و باعث میشه زیاد قابلیت حرکت نداشته باشی,1
یک بازی عالی و خوب برای دوست داران تک تیراندازان نقاط قوت:۱-اکوسیستم به شدت واقعی با اینکه از زمان انتشار خیلی می گذره. ۲-هوش مصنوعی به نسبت خوب دشمنان ۳-تنوع نسبتا خوب راه های مختلف مخفی کاری ۴-تنوع خوب تجهیزات همراه کاراکتر تحت کنترل ۵-بیشتر کاتسین ها تماشایی هستند ۶-لگد خوب و نسبتا واقعگرایانه اسلحه های اسنایمر و سلاح کمری ۷-تنوع خیلی خوب درجه های سختی ۸-قابلیت پشتیبانی از بازی دسته ی XBOX360 و قابل تغییر تنظیمات آن نقاط ضعف:۱-انگار برای سایر سلاح ها اصلا گدی برای اونها تعریف نشده ۲-گرافیک نه چندان مدرن(در عوض اصلا افت فریمی ندارد) ۳-طراحی های یکم تکراری و مثل هم دشمنان تو بازی ۴-غیر فعال بودن بخش چند نفره(البته قابلیت LAN رو دارید،),0
بازی بدی نبود برای زمان خودش و محیط های خوبی هم داشت ولی باز از اونطرف هوش مصنوعی ضعیفی داره و گان پلی و صدای اسلحه ها هم که آنچنان تعریفی نداره. بخش مولتی پلیر هم که روی هیولا فعال نیست تا جایی که من دیدم که البته بازی قدیمی شده ولی بخش آنلاین روی استیم چند سال پیش که من بازی کرده بودم بد نبود. Ghost warrior 3 رو هم اگر بشه از این سایت خرید که به نظرم جالب میشه البته به یک قیمت درست و حسابی و نه همون قیمت 60 دلاریش.,0
این بازی پر باگ هستش اونجا که باید بری بادکتر صحبت کنی برا نتیجه آزمایش ها میگه دکتر در تشریح خانه نیست,0
بازی حسابی باگ و مشکل داره و در یکی از مراحل که قراره گفتگویی با افسر پلیس انجام بشه صورت نمیگیره! لطفا رفع کنید تشکر:(,0
باگ های زیادی داره هم تو طراحی و هم تو داستان، از قسمت پرت کردن حواس بازدار به بعد هم که ظاهرا باگ داره و نمیشه جلوتر رفت. نوشته های کتاب ها و نامه ها هم که بسیار بده و خوانا نیست خیلی!,0
اصلا خوب نیست و یه باگ فاجعه داره,0
سلام ببخشید من یک جای بازی گیر کردم در پی دی اف راهنما هم بهش اشاره نشده بخش دوم وقتی میری پیش امیری و جدول سو دو کو رو حل میکنی و امیری میگه چیزی پیدا نکرده کارآگاه میگه باید تو اتاقش روزنامه بخونه ولی روزنامه ای تو اتاق کارآگاه نیست اگر کسی می‌تونه کمکم کنه لطفا,0
افتضاح بود. هزاران مشکل تو همه قسمتا داشت. رابط کاربری پر از باگ و گنگ، داستان بی معنی، معماهای بی معنی و گنگ، اشیا کاملا بی ربط تو همه جا واسه حل کردن و ...... اصلا توصیه نمیکنم. 100% وقت تلف کردنه.,0
واقعا بازی بدی بود من به مرحله آتش زندان نرسیدم ولی خب تا همون جایی که رسیدم دیدم,0
چرا مشکل درست کردن آتش را حل نمی‌کنید؟ این نسخه بازی باگ داره. سازنده یا ناشر جوابی نمیدن؟,0
قبلاً نسخه ی فیزیکی بازی را تهیه کرده بودم. برای همین دفترچه ی راهنمای بازی هم همراهش بود و معماهای سخت بازی رو میشد حل کرد. مثلاً یه قسمت برای ورود به ساختمان باید بر اساس ترتیب خاصی مکالمات با شخصیت سرایدار انجام میشد و گرنه نمیشد وارد ساختمان شد که به کمک همین دفترچه تونستم مرحله رو رد کنم. از روی نظرات هم مشخصه که بازی مشکلاتش رفع نشده و هنوز هم باگ درست کردن آتش رو داره. اگر درست یادم باشه برای حل اون مشکل باید رزولوشن بازی رو تغییر بدید، چون در حالت عادی، گزینه‌ی قابل انتخاب پایین تر از صفحه‌ی نمایش است و برای حل آن باید رزولوشن صفحه تغییر داده شود. در مجموع همین مشکلات و باگ های ساده تاثیر بدی توی روند بازی کردن داره و اگر این مشکلات ساده را نداشت به نظرم حداقل 7 ستاره رو داشت.,0
من بازی رو نصب کردم اصلا بالا نمیاد. تو پشتیبانی هم گفتم جوابش هنوز نیومده.,0
با اینکه خیلی از عرضه بازی میگذره بنظرم یکی از بهترین بازی های ایرانیه با داستان و گرافیک و حتی دوبله فوق العاده حیف که بجز راز اژدها نسخه جدیدی برای کامپیوتر عرضه نشد.. در کل من این بازی رو پیشنهاد میکنم,1
بازی عالی و حماسی از شاهنامه فردوسی نقاط قوت: 1-تنوع خیلی خوب محیط و مراحل ها 2-تنوع خیلی خوب در تعداد کمبو ها 3-طراحی عالی کمبو ها در سلاح ها 4-طراحی عالی سلاح های گرشاسپ و دیو ها 5-طراحی شگفت انگیز و هیجانی و حماسی کاتسین ها(میان پرده ها) 6-تنوع در نوع و تعداد دشمنان و سختی مربوط به آنها به خصوص که آخرای بازی 7-پازل ها و مینی گیم هایی داره چالش برانگیز نیستد اما نوع طراحی آنها باحال هستند 8-نوآوری خوب:اگر می خوای از دیواری پایینی بیای با عدد چاقو کلی چالش برات دارند. 9-تنوع خوب و چالش برانگیز بودن باس فایت ها نقاط ضعف: 1-کاهش افت فریم 2-فریز شدن(البته زمانی اتفاق می افتده که بازی رو می خوای سیو بکنی),1
بازی خوبیه اما داستان بازی خیلی خوب نیست و بازی باگ های زیادی داره ولی در کل بازی خوبیه,1
بسیار ممنون از هیولا بابت قرار دادن بازی گرشاسپ لطفا سری بازی های Quest of Persia اثر پردیس گیم که سه بازی پایان معصومیت، لطفعلی خان زند و شمشیر نادر هستند رو در صورت امکان برای خرید بذارید ممنون,1
به نظر من نسبت به ان زمان خیلی عالیه.من 3بار بازی را تمام کردم واقعا لذت بردم.,1
کنترل بازی میتونست بهتر باشه. یه سری افت فریم جزئی هم داشت ولی در کل خیلی خوب بود. تیم هنری بازی گل کاشتن.,1
وقتی که بازی رو تازه شروع میکنی جذاب اما بعدش خسته کننده میشه وو بازی خلاصه میشه به کشتن چند دیو و رد شدن از بین چند غول همچنین باگ های بازی خیلی زیاده طوری که بعضی وقت ها به خاطر همین باگ ها از چند دشمن ساده شکست می خورید و در آخر بازی داستان خاصی ندارد فقط یه آدم که قراره چند تا دیو و غول را بکشد.,0
توی سبک خودش یکی از بهترین هاست. من که از بازی کردنش لذت بردم. یه جورایی تلفیق دوتا بازی GOD OF WAR و شاهزاده ایرانی بود,1
بسیار عالیه، فقط این نسخه قراره آپدیت آنلاین کوآپ رو بگیره؟,1
از تک تک بچه های سازنده تشکر میکنم دمتون گرم واقعا میدونم شرایط بازیسازی بخصوص تو ایران چقدر سخته عالی بودید,1
ای کاش میشد زبان بازی رو انگلیسی کرد,0
با اینکه از بازی های پیکسلی خوشم نمیاد این بازی واقعا ارزش بازی کردن را دارد,1
واقعا عالی بود بازی با محوریت یک خوانواده این یکی از شگفت انگیز ترین داستان‌هایی بود که توسط یک بازی برایم روایت شد,1
واقعا عالی بود چه از لحاظ داستان بی نظیر و چه از لحاظ موسیقی فوق العاده اش با این دوبله عالیش هم که اصلا طلا شده واقعا حقش بود بازی سال بشه امیدوارم DLC های بیشتری هم براش بیاد که تجربه بازی رو دوچندان کنه از تک تک سازنده های این بازی تشکر میکنم که وقتشون رو صرف کردن که یک شاهکار تحویل ما بدن امیدوارم بازی های بعدیشون هم بهمین خوبی یا بهتر از این باشه بعضی بازی سازای ما واقعا باید کمی از شما درس بگیرن,1
تنها ضعفی که به چشمم اومد فونت غیرپیکسلی برای زبان فارسی بود که یه ذره با گرافیک خود بازی مغایرت داشت... فونت پیکسلی هم وجود داره و عجیب بود که استفاده نشده بود! غیر از این یه مورد خیلی خیلی کوچیک این بازی محشره 👌,1
واقعا بازی بینظیری هست خوشحالم خریدم ممنون بابت ساخت همچین بازی,1
بازی خیلی خوبیه. واقعا عالی کار شده و باگ خاصی نداره. دشمنان متنوع و جذاب هستن. فقط کاشکی بازی روی درجه سختی عادی اینقدر سخت نبود :),1
بازی فوق‌العاده خوبیه. ایا برنامه‌ای برای انتشار DLC های بازی روی فروشگاه هیولا وجود داره؟,1
زیبا، عالی، چالش برانگیز، متفاوت، پایان تا حدی ناگهانی,1
بازی قشنگی هست ولی DLC های این بازی رو اضافه نمیکنید ؟!,1
بازی بسیار خوبیه ولی اگه به زبانه فارسی ترجمه میشد خیلی عالی میشد,0
یکی از بهترین و پر استرس ترین بازی هایی که انجام دادم.,1
خسته نباشید خدمت بازی ساز عزیز، بازی خوبی بود با اینکه مقداری باگ داشت و دیزاین اون هر از گاهی ما را آزرد اما خوب بود.,1
بازی بدی نیست خوبه اما چرا وقتی دکمه خروج را می زنیم به جای اینکه به توی منو کلا از بازی بیرون میاد اگه نمی خواستید یک منو بگذارید حداقل به جای خروج مستقیم از بازی صفحه بازی را متوقف می کردید که مثلا از دوباره دکمه ی خروج را می زدیم بازی ادامه پیدا می کرد. برای خوج هم دوبار کلید خروج را بزنیم تا بره بیرون. اینطوری خوب نیست یک دفعه دکمه خوج را بزنیم کلاً از بازی بپره بیرون. یک منوی کوچک شروع خروج می گذاشتید دیگه. بعد خوبه زیر کاتسین اول بازی بنویسید که با کلیلک فاصله می تونیم رد کنیم ش. من هرچی دکمه ی خروج را می زدم کات سین رد نمی شد فکر کردم کلاً نمی شه دش کرد تا اینکه تصادفی دکمه فاصله ی صفحه کلید را فشار دادم. لطفاً این مشکل را حل کنید.,0
بازی خوبی بود مخصوصا نوستالیژیک ولی ولی باگ با بودن باگ تو بازی باعث بدبودن بازی شد ولی در کل خوب بود,0
درود بر عمو اسی خودمون که ارادت همیشگی اش رو به اولد اسکول و ریترو گیم ها داره,1
اولین تجربم از این سبک بازی بود ولی لذت بردم عالی بود,1
پیکسل آرت و حال و هوای دوران میکرو 😍 چه شود!!!! همین الان خریدمش و نصبش کردم و در اولین فرصت شروعش میکنم 😍👍,1
خیلی خوب بود. فقط یکم سخته :))),1
اینقدر داستانش قشنگ بود که عاشقش شدم ممنونم هیولا,1
بازی بسیار عالی ساخته شده یک باگ های جزئی داره داستان بازی یکم تیکه تیکه هستش ولی خوب جمع بندی آخر بازی باعث شد این موضوع کمتر آزاردهنخده باشه بازی گرافیک بالا و خوبی داره و حجمش هم خیلی مناسب و کمه,1
بازی خوبیه گرافیکش بد نیست معما هم زیاد بد نیست هر چند بعضی جاها یکم سختش کرده، داستانش هم خوبه خوشم اومد پیشنهاد میکنم امتحانش کنید. ... و یه نکته: این بازی یکی از بخش هاش یه ربطی به بازی بال های تاریک داره/ اون رو هم امتحان کنید ضرر نمیکنید.,1
بسیار عالی,1
رابط کاربری عالی-داستانی عالی و مرموز- بالاترین کیفیت. تبریک به لکسیپ گیمز برای این بازی و این سطح از پیشرفت.,1
"بازی خیلی خوب و نوستالژیک هستش. نقاط قوت:۱-سبک گرافیکی خیلی خوب و رصایت کننده،می تونه شما رو به یاد بچگی هاتون بندازه ۲-صداگذاری شخصیت ها عالی و محشر،البته افکت های صوتی هستند که به خودی خود خیلی خوب هستند ۳-تنوع خوب معما ها ۴-تنوع خوب گیمپلی ۵-انیمیشن های جالب برای تعامل با اشیا موجود تو محیط بازی ۶-حس نوستالژیک خیلی خوب نقاط صعف:۱-یکی از معما ها بدجوری روی مخ بودند،کلاس خودتون تجربه اش بکنید بهتره ۲-سختی یکی از مراحل یکم زیاد هستش،باید مدام حواست به یه ربات باشه تا نکشتت. ۳-نداشتند هیچ رده سنی،درسته حال و هوای بازی برای بزرگ سالان نیست با این لطفا رده سنی مربوطه بازی رو بذارید.،لطفا"".",1
بازی گیمپلی کوتاهی داره ولی به خاطر سخت بودن کنترل کارکتر و دوربین و ایجاد سردرگمی در حل کردن پازل های بازی، مدت گیمپلی بیخود زیاد میشه. اگه اعصاب و حوصله به خرج بدی میتونی بازی رو تموم کنی. تنها نکته مثبت بازی برای من شخصیت پردازی کاراکتر وی بود که اونم زود تکراری میشه,0
بدون شک جزو ده بازی برتر ساخته شده ایرانی ، با گرافیک و طراحی بصری بسیار زیبا و خلق دو کاراکتر و داستانی دوست داشتنی و گیمپلی و پازل های مفرح سرگرم کننده . بازی ای که ثابت کرد برای خلق یک بازی خوب نه نیازی به تقلید از بازی های غربی هست که دیگه مخاطبی جذب نمیشه به علت نسخه بسیار بهتر خارجی ای که وجود داره و نه صرفا تمرکز روی ساخت بازهای تاریخی و اساطیری ملی که به علت تولید معمولا سنگینی که نیاز داره دست بازیساز های مستقل داخلی رو میبنده .از ته دل امیدوارم که اعضای تیم رسانا افزار شریف ادامه این بازی به شدت زیبا رو در دستور کار خودشون قرار بدن .,1
خیلی ممنون از هیولا که به فکر احیای بازی های قدیمی تر ایرانی افتاده، جای بازی های مثل کوهنورد، نجات بندر، میر مهنا و سری بازی های Quest of Persia به شدت حس میشه,1
وقتی دیسکش اومده بود خریده بودم واقعا گرافیک هنری خوبی داره به خصوص برای یه بازی ایرانی که اون زمونا منتشر شده به شدت پیشنهاد میشه,1
یادش بخیر اون سالی که این بازی اومد من نسخه اورجینالش خریدم و راهنمایی بودم و الان واقعا یک نوستالژی برای من و دهه شصتی ها و هفتادی ها به خصوص دهه هفتادی ها ک این گیم وقتی اومد به سنمون میخورد این بازی من خریدمش به خاطر حمایت ک هم تجدید خاطرات برام بشه هم سازنده نسخه بعدی این گیم با المان های امروزی بسازه یا ریمیک کنه یا نسخه دومش بسازه در کل که گیم عالیه و معمای خوبی داره ن خیلی سخت نه خیلی اسان ولی برا زمان خودش معما های سخت و خفنی بود در کل ک خسته نباشید به امید اینکه صنعت گیم ایران دوباره استرات بخوره و بترکونه,1
گیم پلی رو کاری ندارم ولی موسیقی و گرافیک بازی دلچسب طراحی شده و معما های پیچیده. یه سوال هم داشتم اون قسمت رنگ ها و پرنده باید چیکار کرد؟,1
بازیه خوبیه داستان جالبی داره اما خیلی ایراد فنی داره به اندازه ای که یک مرحله رو باید چند بار بازی کرد تا ازش رد شد به خاطر ایراد فنی بازی رو هم نتونستم تا آخر برم نسخه دوم رو گرفتم قبلا و امیدوارم مثل این انقدر ایراد نداشته باشه,0
یه بازی متوسط رو به ضعیف ، ولی داستان و دوبلش و میان پرده های وسطش خوبه ، ( بخش راهنمایی هم در بازی نیست )(زیاد پیشنهاد نمی شه(ممکنه سر درد بگیرید )) ممنون,0
بازی خوبی بود از جمله داستان و معماها که هرچند ساده بودن ولی زیبا و جذاب بود مشکلات بازی میشه به مشکلات محیطی که مثلا ذرخت رو هوا بود موارد دیگر و مشکل هوش مصنوعی حرکت کاراکتر و موارد دیگر بازی کمی سطحی ساخت,0
سلام روز همه گی بخیر و ی سوال داشتم من یک مرحله که قفل 4 رقمی میخواد که روی میز هم عکسی هست که بالاش نوشته شده 1324 ! و رمز قفل نمیدونم اگه ممکنه راهنمایی کنید.,0
بازی خوبی بود اما خوب تموم نشد...,1
خیلی بازی قشنگی بود,1
خوب بود,1
سلام،بهترین بازیه رسنانا شکوه کویر نکات مثبت: ۱.داستانی جذاب و نفس گیر ۲.وجود مینی گیم های مختلف ۳.وجود مکان های مختلف ۴.وجود معماهای سخت و خیلی خوب ۵.شخصیت های مختلف ۶.صداگذاری خوب شخصیت ها ۷‌.دیالوگ های مختلف ۸.بیش از ۵ساعت گیمپلی بازی ۹.گرافیک خوب نکات منفی: ۱.در حال رفتن به مکانهای مختلف کاراگاه کوچک و بزرگ می شود ۲بعضی جاها واقعا بازی سخت می شود ۳یه سری باگها,1
سلام،بازی از نظر داستانی و معمایی که به حد کافی خوبه اما مشکلی که شرکت رساناشکوه در تمام بازیهای معماییش داره اینه که اصلا روی انیمیشن کاراکتراش کار نمیکنه و همیشه یک کاراکتر رو با انیمیشن مشابه و فقط چهره متفاوت وارد بازیهاش میکنه که خوب این ضعف قابل چشم پوشی به حساب نمیاد و آدم رو خسته میکنه لطفا روی حرکات دست و صورت کاراکترها بیشتر کارکنید تا قابل حمایت باشید.ممنون,0
سلام.. هنوز تمومش نکردم ولی حتما تا آخرش بازی میکنم.. داستانش خیلی خوب و درگیرکنندس.. دیالوگا هم عالی.. در مورد بقیه چیزاش فقط میتونم بگم میتونست خیلی بهتر ازینا باشه... در ضمن افت فریمش تو بعضی موقعیتا (که البته خیلی کم پیش میومد) اصن منطقی نیستاااا.. ممنون,1
سلام.بازی رو خریدم چون به داستانش علاقه دارم: 1:بازي رو دقيقا در راستاي بازي قتل٢ ميبينم يعني همون فرمول رو پياده كرده✔️ 2:اختلافاتي بين متن و دوبله وجود داره✔️ 4:محيطهاي اين بازي نقاشي حالت هستن كه من خوشم نيومد.به نظرم قتل2 خیلی بهتر و قشنگ تر ساخته شد.البته این یه مسئله کاملا شخصی و سلیقه ای هست!✔️ 5:وقتي وارد يك محيط ميشي كه مدلهاي سه بعدي در حال حركت هستن براي لحظاتي افت فريم شديد پيدا ميشه که سازندگان جا داره پیگیری کنن✔️ 6:وقتي از لوكيشني به لوكيشن ديگه اي ميري،مقداري بيش از حد انتظار طول ميكشه✔️ 7:لودينگ بازي عليرغم كوتاه بودن ولي مقداري بي ذوقي درش صورت گرفته،مثلا نوار لودينگ يه نوار قرمز ساده بر روي تصوير هست.این موارد ساده رو حیفه جدی نگیریم✔️ 8:دوبله بازي خوبه،راضيم،البته موسيقي بازي هم حايزه گرفته كه منم تاييد ميكنم✔️ 9:كاراكتر هم گاهي اوقات ميدوئه گاهي هم نه! 11:طراحي ها خوب انجام شدن✔️ 12:گيمپلي بازي هم طبق استانداردهای سبک هست✔️ 13:داستان هم هنوز نميتونم چيزي بگم اما معمولا رساناشكوه از لحاظ داستان خيلي قوي هست و صد البته من از داستان سياسي معاصر بازي شديدا خوشم مياد✔️ و در پایان این بازی رو به اونهایی که قصد خرید بازی رو دارن با قاطعیت پیشنهاد میکنم یاعلی,1
بسیار زیبا و عالی مشکل اجرای بازی حل شده است خیلی مننونم از هیولا به خاطر نشر این بازی وهمچنین تبریک به سازندهاش,1
بازی ای است اتفاقات اون قبل نسخه گرز ثریب می افتد اگر می خواهی بدونی چرا اژدها در نسخه گرز ثریب به گرشاسپ سواری داده است،حتما این نسخه رو بازی بکنی نقاط قوت: 1-با اینکه این باز ی مدت زمان گیمپلی بین 2 تا 3 ساعت داره با حال کلی محتوا خوب و البته قانع کننده دارند 2-گرشاسپ همراه با برادرش صدا پیشگی دارند. 3-با اینکه در این نسخه بین دو مکان(قلعه و جنگل) سوییچ می شویم ولی نمی تواند به شما حس تکراری بدهند به خصوص محتوای خوبی همچون کتیبه هایی که تو راه هستند(بخصوص می توانند این کتیبه باعث می شوند که به گوش دادن به داستان به دو تا داستان گوش می دهید). 4-تنوع در نوع دشمنان و نوع حمله کردن آنها نقاط ضعف: 1-هر چند ایرادات این نسخه نسبت به نسخه قبلی حل شدند ولی مشکلی به نام فریز(فقط موقع ذخیره کردن بازی به وجود می آید) وجود دارند. 2-قیمت نه چدان به صرفه(اگر قیمت این بازی نسبت به نسخه قبلی نزدیک بود،از هیچی بهتر بود) اگر می خوای به ترتیب داستانی پیش بروی،به پیشنهاد اول این نسخه رو بازی بکن بعد برو نسخه گرز ثریب,0
بازی خوبی بود ولی 1.باگ های بازی که خیلی رو مخن 2.چرا دیلسیو جداگانه اراء دادید 3.بازی چیزی خواصی نداشت دشمنای ساده و نداشتن کاربورد نوار ابی یا انرژی همین در کل شعر و ور و داستان بازی خوب بود مخصوصا خود گرشاد,0
با تشکر از تیم سازنده به نظر من شماره دوم گرشاسپ نسبت به نسخه اول پیشرفتی نداشته تنها در روایت داستان کوتاهش از شماره یک روایت بهتری داشت اما داستان با شماره اول این بازی ارتباطی نداشت و دنباله نسخه قبلی نبود. شاید به خیلی از بازی های ساخته ایران نشه از طراحی محیطی ایراد گرفت چون ممکنه که در مکانی غیر واقعی داستان بازی روایت بشه اما گرشاسپ در رابطه با اسطوره های ایرانی ولی طراحی محیطی بازی کمترین ارتباط رو به معماری و بوم و طبیعت ایران داره در مراحل ابتدایی نسخه اول تا حدودی بهتر این طراحی انجام شد ولی در نسخه دوم بیشتر شباهت به معماری یونانی داره تا ایرانی و در هر دو نسخه از نقش و نگار های بی ربطی هم در محیط بازی و هم در منوی بازی استفاده شده. گیم پلی نسخه دوم به شدت کوتاه بود و اشکالات فنی زیادی داشت از قبیل صدا گذاری ، بهینه سازی بازی ، نرخ فریم بد و ... طراحی مراحل بازی خالی از اشکال نبود و حتی در بعضی از مراحل پازلی واقعا به روند گیم پلی لطمه وارد کرده بود. باس فایت های بازی نسخه دوم به شدت کم و در طراحی اونها اهمال کاری شده بود و به هیچ عنوان چالش برانگیز نبودن و و و .... درنهایت باید بگم که نسخه دوم نسبت به اول نه تنها پیشرفتی نداشته بلکه بسیار ضعیف تر هم بود و قیمت بازی به نسبت کیفیت ساخت و مدت گیم پلی بسیار کم این بازی نهایتا باید بین 7000 تا 10000 تومان قیمت داشته باشه در حالی که نسخه اول قیمت مناسبی داشت. با تشکر,0
بازیتون عالیه ممنونم از شما تولید کنندگان این بازی خوب ایرانی,1
ب نظرم بعد از سال ها، هنوز این بازی بهترین بازی ایرانی بوده و هست! شاید گرافیکش پایین باشه اما بهینه سازی خوبی هم داشته نسبت به دیگر بازیای ایرانی فقط کاش یکم بیشتر روی انیمیشن و فیلمنامه اش کار میکردن که مثلا چرا دقیقا همه دنبال گرزن؟ یا دقیقا چیشد که سر و کله این اژدها پیدا شد یکمی ضعف داره تو داستاناش خود بازی هم متاسفانه این سریش انقد کوتاه بود رو مود سخت در طول100دقیقه تمومه شد و بعضی جاها بازی ممکنه باگ بده ب وسایل گیرکنه خلاصه اینکه به شدت خریدش توصیه میشه و پرچمدار بازیای ایرانیه بنظرم ای کاش تیم سازنده یه ری میک ازش باز نشر میکردن یا سری های جدید تر میساختن بازی و داستانش پتانسیل بالایی داره حتی برای تبدیل شدن به یک بازی open world به امید موفقیت و پیشرفت صنعت گیم ایران,1
درود بر بازیکنان گرامی و بازی سازان وطنی کیفیت با توجه به سال ساخت، قابل تحسین بود؛ اما به هر حال لگ هایی که داشت هم قابل چشم پوشی نبود. خیلی زود تموم شد، از این لحاظ گرز ثریت رو بیشتر پسندیدم اما اضافه شدن دیالوگ نقطه عطفش نسبت به گرز ثریت بود! تو نصب و اجرای بازی دچار مشکل شدم، الحمدالله تیم پیشتیبانی عالی عمل کردن و همواره بنده رو به بهترین شکل یاری می کردن، سپاسگزارم ازشون! لطفا ساخت ادامه داستان گرشاسپ و باقی داستان های ایرانی رو دنبال کنید. ((البته با گرفتن تجربه از ساخت سری گرشاسپ و برطرف کردن باگ های متعدد اون، مخصوصا در بعضی اوقات زاویه دوربین بازی در نقاطی قرار می گرفت که واقعا گیمر رو کلافه می کنه(دست کم گیمر آماتور رو) اما در کل بنده این شیوه کنترل بازی رو نمی پسندم، اگر امکانش هست رو شیوه کنترل های دیگه هم کار کنید.)) همچنین لطفا بخش تنظیمات بازی رو به صفحه اصلی و اول بازی انتقال بدید! به جزئیات هم بهای بیشتری بدید. فکر کنم سخت افزار گوشی های هوشمند امروزی هم اینقدر پیشرفته هستن که بتونن بازی هایی ازین قبیل رو اجرا کنن، بهتون پیشنهاد میدم دو بازی گرشاسپ رو برای اندروید هم ارائه کنید. خرید این بازی و نسخه قبل رو جهت حمایت از بازی ساز ایرانی برای ساخت بازی های بیشتر به شما گیمر های عزیز، پیشنهاد می کنم. سربلند و پاینده باشید خداقوت,1
بازی خیلی باگ داره ولی اون چیزی که بیشتر از همه اذیتم کرد کنترل بازی بود,0
